Title,Summary,Authors,Published,Updated,PDF_URL,Primary_Category,Categories
AI4Research: A Survey of Artificial Intelligence for Scientific Research,"Recent advancements in artificial intelligence (AI), particularly in large
language models (LLMs) such as OpenAI-o1 and DeepSeek-R1, have demonstrated
remarkable capabilities in complex domains such as logical reasoning and
experimental coding. Motivated by these advancements, numerous studies have
explored the application of AI in the innovation process, particularly in the
context of scientific research. These AI technologies primarily aim to develop
systems that can autonomously conduct research processes across a wide range of
scientific disciplines. Despite these significant strides, a comprehensive
survey on AI for Research (AI4Research) remains absent, which hampers our
understanding and impedes further development in this field. To address this
gap, we present a comprehensive survey and offer a unified perspective on
AI4Research. Specifically, the main contributions of our work are as follows:
(1) Systematic taxonomy: We first introduce a systematic taxonomy to classify
five mainstream tasks in AI4Research. (2) New frontiers: Then, we identify key
research gaps and highlight promising future directions, focusing on the rigor
and scalability of automated experiments, as well as the societal impact. (3)
Abundant applications and resources: Finally, we compile a wealth of resources,
including relevant multidisciplinary applications, data corpora, and tools. We
hope our work will provide the research community with quick access to these
resources and stimulate innovative breakthroughs in AI4Research.","['Qiguang Chen', 'Mingda Yang', 'Libo Qin', 'Jinhao Liu', 'Zheng Yan', 'Jiannan Guan', 'Dengyun Peng', 'Yiyan Ji', 'Hanjing Li', 'Mengkang Hu', 'Yimeng Zhang', 'Yihao Liang', 'Yuhang Zhou', 'Jiaqi Wang', 'Zhi Chen', 'Wanxiang Che']",2025-07-02 17:19:20+00:00,2025-07-02 17:19:20+00:00,http://arxiv.org/pdf/2507.01903v1,cs.CL,"['cs.CL', 'cs.AI']"
High-Layer Attention Pruning with Rescaling,"Pruning is a highly effective approach for compressing large language models
(LLMs), significantly reducing inference latency. However, conventional
training-free structured pruning methods often employ a heuristic metric that
indiscriminately removes some attention heads across all pruning layers,
without considering their positions within the network architecture. In this
work, we propose a novel pruning algorithm that strategically prunes attention
heads in the model's higher layers. Since the removal of attention heads can
alter the magnitude of token representations, we introduce an adaptive
rescaling parameter that calibrates the representation scale post-pruning to
counteract this effect. We conduct comprehensive experiments on a wide range of
LLMs, including LLaMA3.1-8B, Mistral-7B-v0.3, Qwen2-7B, and Gemma2-9B. Our
evaluation includes both generation and discriminative tasks across 27
datasets. The results consistently demonstrate that our method outperforms
existing structured pruning methods. This improvement is particularly notable
in generation tasks, where our approach significantly outperforms existing
baselines.","['Songtao Liu', 'Peng Liu']",2025-07-02 17:15:05+00:00,2025-07-02 17:15:05+00:00,http://arxiv.org/pdf/2507.01900v1,cs.CL,"['cs.CL', 'cs.LG']"
STEM Diffraction Pattern Analysis with Deep Learning Networks,"Accurate grain orientation mapping is essential for understanding and
optimizing the performance of polycrystalline materials, particularly in
energy-related applications. Lithium nickel oxide (LiNiO$_{2}$) is a promising
cathode material for next-generation lithium-ion batteries, and its
electrochemical behaviour is closely linked to microstructural features such as
grain size and crystallographic orientations. Traditional orientation mapping
methods--such as manual indexing, template matching (TM), or Hough
transform-based techniques--are often slow and noise-sensitive when handling
complex or overlapping patterns, creating a bottleneck in large-scale
microstructural analysis. This work presents a machine learning-based approach
for predicting Euler angles directly from scanning transmission electron
microscopy (STEM) diffraction patterns (DPs). This enables the automated
generation of high-resolution crystal orientation maps, facilitating the
analysis of internal microstructures at the nanoscale. Three deep learning
architectures--convolutional neural networks (CNNs), Dense Convolutional
Networks (DenseNets), and Shifted Windows (Swin) Transformers--are evaluated,
using an experimentally acquired dataset labelled via a commercial TM
algorithm. While the CNN model serves as a baseline, both DenseNets and Swin
Transformers demonstrate superior performance, with the Swin Transformer
achieving the highest evaluation scores and the most consistent microstructural
predictions. The resulting crystal maps exhibit clear grain boundary
delineation and coherent intra-grain orientation distributions, underscoring
the potential of attention-based architectures for analyzing diffraction-based
image data. These findings highlight the promise of combining advanced machine
learning models with STEM data for robust, high-throughput microstructural
characterization.","['Sebastian Wissel', 'Jonas Scheunert', 'Aaron Dextre', 'Shamail Ahmed', 'Andreas Bayer', 'Kerstin Volz', 'Bai-Xiang Xu']",2025-07-02 16:58:09+00:00,2025-07-02 16:58:09+00:00,http://arxiv.org/pdf/2507.01889v1,cond-mat.dis-nn,"['cond-mat.dis-nn', 'cond-mat.mtrl-sci', 'cs.LG']"
Improving GANs by leveraging the quantum noise from real hardware,"We propose a novel approach to generative adversarial networks (GANs) in
which the standard i.i.d. Gaussian latent prior is replaced or hybridized with
a quantum-correlated prior derived from measurements of a 16-qubit entangling
circuit. Each latent sample is generated by grouping repeated shots per qubit
into a binary fraction, applying the inverse Gaussian CDF to obtain a
16-dimensional Gaussian vector whose joint copula reflects genuine quantum
entanglement, and then projecting into the high-dimensional space via a fixed
random matrix. By pre-sampling tens of millions of bitstrings, either from a
noiseless simulator or from IBM hardware, we build large pools of independent
but internally quantum-correlated latents. We integrate this prior into three
representative architectures (WGAN, SNGAN, BigGAN) on CIFAR-10, making no
changes to the neural network structure or training hyperparameters. The hybrid
latent representations incorporating hardware-derived noise consistently lower
the FID relative to both the classical baseline and the simulator variant,
especially when the quantum component constitutes a substantial fraction of the
prior. In addition, we execute on the QPU in parallel to not only save
computing time but also further decrease the FID up to 17% in BigGAN. These
results indicate that intrinsic quantum randomness and device-specific
imperfections can provide a structured inductive bias that enhances GAN
performance. Our work demonstrates a practical pipeline for leveraging noisy
quantum hardware to enrich deep-generative modeling, opening a new interface
between quantum information and machine learning. All code and data are
available at https://github.com/Neon8988/GAN_QN.git.","['Hongni Jin', 'Kenneth M. Merz Jr']",2025-07-02 16:56:09+00:00,2025-07-02 16:56:09+00:00,http://arxiv.org/pdf/2507.01886v1,quant-ph,['quant-ph']
A computationally frugal open-source foundation model for thoracic disease detection in lung cancer screening programs,"Low-dose computed tomography (LDCT) imaging employed in lung cancer screening
(LCS) programs is increasing in uptake worldwide. LCS programs herald a
generational opportunity to simultaneously detect cancer and non-cancer-related
early-stage lung disease. Yet these efforts are hampered by a shortage of
radiologists to interpret scans at scale. Here, we present TANGERINE, a
computationally frugal, open-source vision foundation model for volumetric LDCT
analysis. Designed for broad accessibility and rapid adaptation, TANGERINE can
be fine-tuned off the shelf for a wide range of disease-specific tasks with
limited computational resources and training data. Relative to models trained
from scratch, TANGERINE demonstrates fast convergence during fine-tuning,
thereby requiring significantly fewer GPU hours, and displays strong label
efficiency, achieving comparable or superior performance with a fraction of
fine-tuning data. Pretrained using self-supervised learning on over 98,000
thoracic LDCTs, including the UK's largest LCS initiative to date and 27 public
datasets, TANGERINE achieves state-of-the-art performance across 14 disease
classification tasks, including lung cancer and multiple respiratory diseases,
while generalising robustly across diverse clinical centres. By extending a
masked autoencoder framework to 3D imaging, TANGERINE offers a scalable
solution for LDCT analysis, departing from recent closed, resource-intensive
models by combining architectural simplicity, public availability, and modest
computational requirements. Its accessible, open-source lightweight design lays
the foundation for rapid integration into next-generation medical imaging tools
that could transform LCS initiatives, allowing them to pivot from a singular
focus on lung cancer detection to comprehensive respiratory disease management
in high-risk populations.","['Niccolò McConnell', 'Pardeep Vasudev', 'Daisuke Yamada', 'Daryl Cheng', 'Mehran Azimbagirad', 'John McCabe', 'Shahab Aslani', 'Ahmed H. Shahin', 'Yukun Zhou', 'The SUMMIT Consortium', 'Andre Altmann', 'Yipeng Hu', 'Paul Taylor', 'Sam M. Janes', 'Daniel C. Alexander', 'Joseph Jacob']",2025-07-02 16:52:10+00:00,2025-07-02 16:52:10+00:00,http://arxiv.org/pdf/2507.01881v1,eess.IV,"['eess.IV', 'cs.CV', 'cs.LG']"
Evolving HPC services to enable ML workloads on HPE Cray EX,"The Alps Research Infrastructure leverages GH200 technology at scale,
featuring 10,752 GPUs. Accessing Alps provides a significant computational
advantage for researchers in Artificial Intelligence (AI) and Machine Learning
(ML). While Alps serves a broad range of scientific communities, traditional
HPC services alone are not sufficient to meet the dynamic needs of the ML
community. This paper presents an initial investigation into extending HPC
service capabilities to better support ML workloads. We identify key challenges
and gaps we have observed since the early-access phase (2023) of Alps by the
Swiss AI community and propose several technological enhancements. These
include a user environment designed to facilitate the adoption of HPC for ML
workloads, balancing performance with flexibility; a utility for rapid
performance screening of ML applications during development; observability
capabilities and data products for inspecting ongoing large-scale ML workloads;
a utility to simplify the vetting of allocated nodes for compute readiness; a
service plane infrastructure to deploy various types of workloads, including
support and inference services; and a storage infrastructure tailored to the
specific needs of ML workloads. These enhancements aim to facilitate the
execution of ML workloads on HPC systems, increase system usability and
resilience, and better align with the needs of the ML community. We also
discuss our current approach to security aspects. This paper concludes by
placing these proposals in the broader context of changes in the communities
served by HPC infrastructure like ours.","['Stefano Schuppli', 'Fawzi Mohamed', 'Henrique Mendonça', 'Nina Mujkanovic', 'Elia Palme', 'Dino Conciatore', 'Lukas Drescher', 'Miguel Gila', 'Pim Witlox', 'Joost VandeVondele', 'Maxime Martinasso', 'Thomas C. Schulthess', 'Torsten Hoefler']",2025-07-02 16:50:49+00:00,2025-07-02 16:50:49+00:00,http://arxiv.org/pdf/2507.01880v1,cs.DC,"['cs.DC', 'cs.LG']"
Joint Power Control and Precoding for Cell-Free Massive MIMO Systems With Sparse Multi-Dimensional Graph Neural Networks,"Cell-free massive multiple-input multiple-output (CF mMIMO) has emerged as a
prominent candidate for future networks due to its ability to significantly
enhance spectral efficiency by eliminating inter-cell interference. However,
its practical deployment faces considerable challenges, such as high
computational complexity and the optimization of its complex processing. To
address these challenges, this correspondence proposes a framework based on a
sparse multi-dimensional graph neural network (SP-MDGNN), which sparsifies the
connections between access points (APs) and user equipments (UEs) to
significantly reduce computational complexity while maintaining high
performance. In addition, the weighted minimum mean square error (WMMSE)
algorithm is introduced as a comparative method to further analyze the
trade-off between performance and complexity. Simulation results demonstrate
that the sparse method achieves an optimal balance between performance and
complexity, significantly reducing the computational complexity of the original
MDGNN method while incurring only a slight performance degradation, providing
insights for the practical deployment of CF mMIMO systems in large-scale
network.","['Yukun Ma', 'Jiayi Zhang', 'Ziheng Liu', 'Guowei Shi', 'Bo Ai']",2025-07-02 16:41:35+00:00,2025-07-02 16:41:35+00:00,http://arxiv.org/pdf/2507.01876v1,cs.IT,"['cs.IT', 'eess.SP', 'math.IT']"
Towards Foundation Auto-Encoders for Time-Series Anomaly Detection,"We investigate a novel approach to time-series modeling, inspired by the
successes of large pretrained foundation models. We introduce FAE (Foundation
Auto-Encoders), a foundation generative-AI model for anomaly detection in
time-series data, based on Variational Auto-Encoders (VAEs). By foundation, we
mean a model pretrained on massive amounts of time-series data which can learn
complex temporal patterns useful for accurate modeling, forecasting, and
detection of anomalies on previously unseen datasets. FAE leverages VAEs and
Dilated Convolutional Neural Networks (DCNNs) to build a generic model for
univariate time-series modeling, which could eventually perform properly in
out-of-the-box, zero-shot anomaly detection applications. We introduce the main
concepts of FAE, and present preliminary results in different multi-dimensional
time-series datasets from various domains, including a real dataset from an
operational mobile ISP, and the well known KDD 2021 Anomaly Detection dataset.","['Gastón García González', 'Pedro Casas', 'Emilio Martínez', 'Alicia Fernández']",2025-07-02 16:39:36+00:00,2025-07-02 16:39:36+00:00,http://arxiv.org/pdf/2507.01875v1,cs.LG,"['cs.LG', 'cs.AI']"
Breaking the $n^{1.5}$ Additive Error Barrier for Private and Efficient Graph Sparsification via Private Expander Decomposition,"We study differentially private algorithms for graph cut sparsification, a
fundamental problem in algorithms, privacy, and machine learning. While
significant progress has been made, the best-known private and efficient cut
sparsifiers on $n$-node graphs approximate each cut within
$\widetilde{O}(n^{1.5})$ additive error and $1+\gamma$ multiplicative error for
any $\gamma > 0$ [Gupta, Roth, Ullman TCC'12]. In contrast, ""inefficient""
algorithms, i.e., those requiring exponential time, can achieve an
$\widetilde{O}(n)$ additive error and $1+\gamma$ multiplicative error
[Eli{\'a}{\v{s}}, Kapralov, Kulkarni, Lee SODA'20]. In this work, we break the
$n^{1.5}$ additive error barrier for private and efficient cut sparsification.
We present an $(\varepsilon,\delta)$-DP polynomial time algorithm that, given a
non-negative weighted graph, outputs a private synthetic graph approximating
all cuts with multiplicative error $1+\gamma$ and additive error $n^{1.25 +
o(1)}$ (ignoring dependencies on $\varepsilon, \delta, \gamma$).
  At the heart of our approach lies a private algorithm for expander
decomposition, a popular and powerful technique in (non-private) graph
algorithms.","['Anders Aamand', 'Justin Y. Chen', 'Mina Dalirrooyfard', 'Slobodan Mitrović', 'Yuriy Nevmyvaka', 'Sandeep Silwal', 'Yinzhan Xu']",2025-07-02 16:38:51+00:00,2025-07-02 16:38:51+00:00,http://arxiv.org/pdf/2507.01873v1,cs.DS,['cs.DS']
Direct Vertex Reconstruction of $Λ$ Baryons from Hits in CLAS12 using Graph Neural Networks,"Machine learning techniques, including Graph Neural Networks (GNNs), have
been used extensively for data analysis in high energy and nuclear physics.
Here we report on the use of a GNN to reconstruct decay vertices of $\Lambda$
hyperons directly from hits in the tracking detector at the CLAS12 experiment
at Jefferson Laboratory (JLab). We show that we can improve the vertex
reconstruction in simulation compared to the standard, track based, algorithm.
We believe this warrants further study. The current study is limited by
available training resources but points to an interesting possibility to forgo
vertex reconstruction by track fitting in a complicated magnetic field for a
more direct approach where the hit to vertex mapping is encoded in a neural
network.","['Keegan Menkce', 'Matthew McEneaney', 'Anselm Vossen']",2025-07-02 16:35:11+00:00,2025-07-02 16:35:11+00:00,http://arxiv.org/pdf/2507.01868v1,hep-ex,['hep-ex']
An in-silico lung phantom to assess the performance of pulmonary artery segmentation using angiogram,"Pulmonary hypertension (PH) can lead to significant vascular remodeling,
resulting in altered pulmonary blood flow. Estimating the patient-specific
contributions of each remodeling event is necessary to optimize and
individualize clinical intervention strategies. In-silico modeling has emerged
as a powerful tool to simulate pulmonary hemodynamics, and one of the primary
requirements for robust in-silico modeling is an accurate representation of the
pulmonary vasculature structure. Computed tomography (CT) imaging can be used
to segment and reconstruct the proximal vasculature. However, contrast-enhanced
imaging, such as CT pulmonary angiography, is required to obtain a
comprehensive and high-fidelity view of the pulmonary vasculature. The clinical
use of CT pulmonary angiography is limited by the complications associated with
the injection of contrast agents. Machine learning (ML) approaches have emerged
to effectively segment and reconstruct the pulmonary vasculature without the
need for contrast-enhanced imaging. We have developed a method to create
in-silico pulmonary angiogram phantoms with varying simulated contrast levels.
The results indicated that adding simulated contrast can allow for successful
segmentation of the pulmonary vasculature. We expect this method to assist with
developing and training ML-based segmentation frameworks and aid in their
validation, thereby improving the capability to segment and reconstruct
pulmonary vasculature without using contrast-enhanced imaging.","['Sunder Neelakantan', 'Tanmay Mukherjee', 'Emilio A. Mendiola', 'Kyle Myers', 'Reza Avazmohammadi']",2025-07-02 16:34:38+00:00,2025-07-02 16:34:38+00:00,http://arxiv.org/pdf/2507.01867v1,physics.bio-ph,['physics.bio-ph']
Low-Perplexity LLM-Generated Sequences and Where To Find Them,"As Large Language Models (LLMs) become increasingly widespread, understanding
how specific training data shapes their outputs is crucial for transparency,
accountability, privacy, and fairness. To explore how LLMs leverage and
replicate their training data, we introduce a systematic approach centered on
analyzing low-perplexity sequences - high-probability text spans generated by
the model. Our pipeline reliably extracts such long sequences across diverse
topics while avoiding degeneration, then traces them back to their sources in
the training data. Surprisingly, we find that a substantial portion of these
low-perplexity spans cannot be mapped to the corpus. For those that do match,
we quantify the distribution of occurrences across source documents,
highlighting the scope and nature of verbatim recall and paving a way toward
better understanding of how LLMs training data impacts their behavior.","['Arthur Wuhrmann', 'Anastasiia Kucherenko', 'Andrei Kucharavy']",2025-07-02 15:58:51+00:00,2025-07-02 15:58:51+00:00,http://arxiv.org/pdf/2507.01844v1,cs.CL,"['cs.CL', 'cs.LG']"
Automatic Rank Determination for Low-Rank Adaptation via Submodular Function Maximization,"In this paper, we propose SubLoRA, a rank determination method for Low-Rank
Adaptation (LoRA) based on submodular function maximization. In contrast to
prior approaches, such as AdaLoRA, that rely on first-order (linearized)
approximations of the loss function, SubLoRA utilizes second-order information
to capture the potentially complex loss landscape by incorporating the Hessian
matrix. We show that the linearization becomes inaccurate and ill-conditioned
when the LoRA parameters have been well optimized, motivating the need for a
more reliable and nuanced second-order formulation. To this end, we reformulate
the rank determination problem as a combinatorial optimization problem with a
quadratic objective. However, solving this problem exactly is NP-hard in
general. To overcome the computational challenge, we introduce a submodular
function maximization framework and devise a greedy algorithm with
approximation guarantees. We derive a sufficient and necessary condition under
which the rank-determination objective becomes submodular, and construct a
closed-form projection of the Hessian matrix that satisfies this condition
while maintaining computational efficiency. Our method combines solid
theoretical foundations, second-order accuracy, and practical computational
efficiency. We further extend SubLoRA to a joint optimization setting,
alternating between LoRA parameter updates and rank determination under a rank
budget constraint. Extensive experiments on fine-tuning physics-informed neural
networks (PINNs) for solving partial differential equations (PDEs) demonstrate
the effectiveness of our approach. Results show that SubLoRA outperforms
existing methods in both rank determination and joint training performance.","['Yihang Gao', 'Vincent Y. F. Tan']",2025-07-02 15:56:40+00:00,2025-07-02 15:56:40+00:00,http://arxiv.org/pdf/2507.01841v1,cs.LG,"['cs.LG', 'cs.IT', 'eess.SP', 'math.IT', 'math.OC']"
Out-of-Distribution Detection Methods Answer the Wrong Questions,"To detect distribution shifts and improve model safety, many
out-of-distribution (OOD) detection methods rely on the predictive uncertainty
or features of supervised models trained on in-distribution data. In this
paper, we critically re-examine this popular family of OOD detection
procedures, and we argue that these methods are fundamentally answering the
wrong questions for OOD detection. There is no simple fix to this misalignment,
since a classifier trained only on in-distribution classes cannot be expected
to identify OOD points; for instance, a cat-dog classifier may confidently
misclassify an airplane if it contains features that distinguish cats from
dogs, despite generally appearing nothing alike. We find that uncertainty-based
methods incorrectly conflate high uncertainty with being OOD, while
feature-based methods incorrectly conflate far feature-space distance with
being OOD. We show how these pathologies manifest as irreducible errors in OOD
detection and identify common settings where these methods are ineffective.
Additionally, interventions to improve OOD detection such as feature-logit
hybrid methods, scaling of model and data size, epistemic uncertainty
representation, and outlier exposure also fail to address this fundamental
misalignment in objectives. We additionally consider unsupervised density
estimation and generative models for OOD detection, which we show have their
own fundamental limitations.","['Yucen Lily Li', 'Daohan Lu', 'Polina Kirichenko', 'Shikai Qiu', 'Tim G. J. Rudner', 'C. Bayan Bruss', 'Andrew Gordon Wilson']",2025-07-02 15:45:17+00:00,2025-07-02 15:45:17+00:00,http://arxiv.org/pdf/2507.01831v1,cs.LG,"['cs.LG', 'stat.ML']"
mGRADE: Minimal Recurrent Gating Meets Delay Convolutions for Lightweight Sequence Modeling,"Edge devices for temporal processing demand models that capture both short-
and long- range dynamics under tight memory constraints. While Transformers
excel at sequence modeling, their quadratic memory scaling with sequence length
makes them impractical for such settings. Recurrent Neural Networks (RNNs)
offer constant memory but train sequentially, and Temporal Convolutional
Networks (TCNs), though efficient, scale memory with kernel size. To address
this, we propose mGRADE (mininally Gated Recurrent Architecture with Delay
Embedding), a hybrid-memory system that integrates a temporal 1D-convolution
with learnable spacings followed by a minimal gated recurrent unit (minGRU).
This design allows the convolutional layer to realize a flexible delay
embedding that captures rapid temporal variations, while the recurrent module
efficiently maintains global context with minimal memory overhead. We validate
our approach on two synthetic tasks, demonstrating that mGRADE effectively
separates and preserves multi-scale temporal features. Furthermore, on
challenging pixel-by-pixel image classification benchmarks, mGRADE consistently
outperforms both pure convolutional and pure recurrent counterparts using
approximately 20% less memory footprint, highlighting its suitability for
memory-constrained temporal processing at the edge. This highlights mGRADE's
promise as an efficient solution for memory-constrained multi-scale temporal
processing at the edge.","['Tristan Torchet', 'Christian Metzner', 'Laura Kriener', 'Melika Payvand']",2025-07-02 15:44:35+00:00,2025-07-02 15:44:35+00:00,http://arxiv.org/pdf/2507.01829v1,cs.LG,"['cs.LG', 'cs.AI']"
MILP-SAT-GNN: Yet Another Neural SAT Solver,"We proposes a novel method that enables Graph Neural Networks (GNNs) to solve
SAT problems by leveraging a technique developed for applying GNNs to Mixed
Integer Linear Programming (MILP). Specifically, k-CNF formulae are mapped into
MILP problems, which are then encoded as weighted bipartite graphs and
subsequently fed into a GNN for training and testing. From a theoretical
perspective: (i) we establish permutation and equivalence invariance results,
demonstrating that the method produces outputs that are stable under reordering
of clauses and variables; (ii) we identify a theoretical limitation, showing
that for a class of formulae called foldable formulae, standard GNNs cannot
always distinguish satisfiable from unsatisfiable instances; (iii) we prove a
universal approximation theorem, establishing that with Random Node
Initialization (RNI), the method can approximate SAT solving to arbitrary
precision on finite datasets, that is, the GNN becomes approximately sound and
complete on such datasets. Furthermore, we show that for unfoldable formulae,
the same approximation guarantee can be achieved without the need for RNI.
Finally, we conduct an experimental evaluation of our approach, which show
that, despite the simplicity of the neural architecture, the method achieves
promising results.","['Franco Alberto Cardillo', 'Hamza Khyari', 'Umberto Straccia']",2025-07-02 15:39:45+00:00,2025-07-02 15:39:45+00:00,http://arxiv.org/pdf/2507.01825v1,cs.LG,"['cs.LG', 'cs.AI']"
TD-MPC-Opt: Distilling Model-Based Multi-Task Reinforcement Learning Agents,"We present a novel approach to knowledge transfer in model-based
reinforcement learning, addressing the critical challenge of deploying large
world models in resource-constrained environments. Our method efficiently
distills a high-capacity multi-task agent (317M parameters) into a compact
model (1M parameters) on the MT30 benchmark, significantly improving
performance across diverse tasks. Our distilled model achieves a
state-of-the-art normalized score of 28.45, surpassing the original 1M
parameter model score of 18.93. This improvement demonstrates the ability of
our distillation technique to capture and consolidate complex multi-task
knowledge. We further optimize the distilled model through FP16 post-training
quantization, reducing its size by $\sim$50\%. Our approach addresses practical
deployment limitations and offers insights into knowledge representation in
large world models, paving the way for more efficient and accessible multi-task
reinforcement learning systems in robotics and other resource-constrained
applications. Code available at https://github.com/dmytro-kuzmenko/td-mpc-opt.","['Dmytro Kuzmenko', 'Nadiya Shvai']",2025-07-02 15:38:49+00:00,2025-07-02 15:38:49+00:00,http://arxiv.org/pdf/2507.01823v1,cs.LG,"['cs.LG', 'cs.RO']"
The Cosmological analysis of X-ray cluster surveys VII. Bypassing scaling relations with Lagrangian Deep Learning and Simulation-based inference,"Galaxy clusters, the pinnacle of structure formation in our universe, are a
powerful cosmological probe. Several approaches have been proposed to express
cluster number counts, but all these methods rely on empirical explicit scaling
relations that link observed properties to the total cluster mass. These
scaling relations are over-parametrised, inducing some degeneracy with
cosmology. Moreover, they do not provide a direct handle on the numerous
non-gravitational phenomena that affect the physics of the intra-cluster
medium. We present a proof-of-concept to model cluster number counts, that
bypasses the explicit use of scaling relations. We rather implement the effect
of several astrophysical processes to describe the cluster properties. We then
evaluate the performances of this modelling for the cosmological inference. We
developed an accelerated machine learning baryonic field-emulator, built upon
the Lagrangian Deep Learning method and trained on the CAMELS simulations. We
then created a pipeline that simulates cluster counts in terms of XMM
observable quantities. We finally compare the performances of our model, with
that involving scaling relations, for the purpose of cosmological inference
based on simulations. Our model correctly reproduces the cluster population
from the calibration simulations at the fiducial parameter values, and allows
us to constrain feedback mechanisms. The cosmological-inference analyses
indicate that our simulation-based model is less degenerate than the approach
using scaling relations. This novel approach to model observed cluster number
counts from simulations opens interesting perspectives for cluster cosmology.
It has the potential to overcome the limitations of the standard approach,
provided that the resolution and the volume of the simulations will allow a
most realistic implementation of the complex phenomena driving cluster
evolution.","['Nicolas Cerardi', 'Marguerite Pierre', 'François Lanusse', 'Xavier Corap']",2025-07-02 15:36:12+00:00,2025-07-02 15:36:12+00:00,http://arxiv.org/pdf/2507.01820v1,astro-ph.CO,['astro-ph.CO']
Where are all the dark galaxies? Predicting galaxy/halo locations from their bright neighbors,"Astronomical objects in our universe that are too faint to be directly
detectable exist and are important - an obvious example being dark matter. The
same can also apply to very faint baryonic objects, such as low luminosity
dwarf galaxies and gravitationally compact objects (e.g., rogue planets, white
dwarfs, neutron stars, black holes, dark sirens). While they are very difficult
to observe directly, they have locations that are highly important when
studying astrophysical phenomena. Here, we use a machine learning algorithm
known as symbolic regression to model the probability of a dark object's
existence as a function of their separation distances to their closest two
``bright"" (directly observable) neighbors, and the distances of these bright
objects to each other. An advantage of this algorithm is that it is
interpretable by humans and can be used to make reproducible predictions.
Galaxies with masses above $10^9 M_{\odot}$ and halos above $10^{12} M_{\odot}
$ are the objects that we separate into ``bright"" and ``dark"" to be used in our
analysis. We find that it is possible to predict the density of dark objects
using an analytic expression that depends on their distances to their closest
bright neighbors in Illustris-TNG galaxy formation simulations, which is
significantly better than the (linear) scale-dependent biasing prediction for
$k \sim 1.0~ h$Mpc$^{-1}$ (and potentially beyond, if allowed by the
resolution). This could potentially open the avenue for finding dark objects
based on their vicinity to directly observable bright sources and make future
surveys more targeted and efficient.","['Alice Chen', 'Niayesh Afshordi']",2025-07-02 15:32:03+00:00,2025-07-02 15:32:03+00:00,http://arxiv.org/pdf/2507.01814v1,astro-ph.CO,"['astro-ph.CO', 'astro-ph.GA']"
Empowering Manufacturers with Privacy-Preserving AI Tools: A Case Study in Privacy-Preserving Machine Learning to Solve Real-World Problems,"Small- and medium-sized manufacturers need innovative data tools but, because
of competition and privacy concerns, often do not want to share their
proprietary data with researchers who might be interested in helping. This
paper introduces a privacy-preserving platform by which manufacturers may
safely share their data with researchers through secure methods, so that those
researchers then create innovative tools to solve the manufacturers' real-world
problems, and then provide tools that execute solutions back onto the platform
for others to use with privacy and confidentiality guarantees. We illustrate
this problem through a particular use case which addresses an important problem
in the large-scale manufacturing of food crystals, which is that quality
control relies on image analysis tools. Previous to our research, food crystals
in the images were manually counted, which required substantial and
time-consuming human efforts, but we have developed and deployed a crystal
analysis tool which makes this process both more rapid and accurate. The tool
enables automatic characterization of the crystal size distribution and numbers
from microscope images while the natural imperfections from the sample
preparation are automatically removed; a machine learning model to count high
resolution translucent crystals and agglomeration of crystals was also
developed to aid in these efforts. The resulting algorithm was then packaged
for real-world use on the factory floor via a web-based app secured through the
originating privacy-preserving platform, allowing manufacturers to use it while
keeping their proprietary data secure. After demonstrating this full process,
future directions are also explored.","['Xiaoyu Ji', 'Jessica Shorland', 'Joshua Shank', 'Pascal Delpe-Brice', 'Latanya Sweeney', 'Jan Allebach', 'Ali Shakouri']",2025-07-02 15:25:43+00:00,2025-07-02 15:25:43+00:00,http://arxiv.org/pdf/2507.01808v1,cs.CR,"['cs.CR', 'cs.AI', 'cs.CV', 'cs.ET', '68T01, 68T05, 68T45, 94A60']"
LoRA Fine-Tuning Without GPUs: A CPU-Efficient Meta-Generation Framework for LLMs,"Low-Rank Adapters (LoRAs) have transformed the fine-tuning of Large Language
Models (LLMs) by enabling parameter-efficient updates. However, their
widespread adoption remains limited by the reliance on GPU-based training. In
this work, we propose a theoretically grounded approach to LoRA fine-tuning
designed specifically for users with limited computational resources,
particularly those restricted to standard laptop CPUs. Our method learns a
meta-operator that maps any input dataset, represented as a probability
distribution, to a set of LoRA weights by leveraging a large bank of
pre-trained adapters for the Mistral-7B-Instruct-v0.2 model. Instead of
performing new gradient-based updates, our pipeline constructs adapters via
lightweight combinations of existing LoRAs directly on CPU. While the resulting
adapters do not match the performance of GPU-trained counterparts, they
consistently outperform the base Mistral model on downstream tasks, offering a
practical and accessible alternative to traditional GPU-based fine-tuning.","['Reza Arabpour', 'Haitz Sáez de Ocáriz Borde', 'Anastasis Kratsios']",2025-07-02 15:24:47+00:00,2025-07-02 15:24:47+00:00,http://arxiv.org/pdf/2507.01806v1,cs.LG,"['cs.LG', 'cs.AI', 'cs.CL', 'stat.ML']"
